case,run,VB,time,DOC,feed,material,smcAC__mean,smcAC__std,smcAC__rms,smcAC__max,smcAC__min,smcAC__var,smcAC__skew,smcAC__kurtosis,smcDC__mean,smcDC__std,smcDC__rms,smcDC__max,smcDC__min,smcDC__var,smcDC__skew,smcDC__kurtosis,vib_table__mean,vib_table__std,vib_table__rms,vib_table__max,vib_table__min,vib_table__var,vib_table__skew,vib_table__kurtosis,vib_spindle__mean,vib_spindle__std,vib_spindle__rms,vib_spindle__max,vib_spindle__min,vib_spindle__var,vib_spindle__skew,vib_spindle__kurtosis,AE_table__mean,AE_table__std,AE_table__rms,AE_table__max,AE_table__min,AE_table__var,AE_table__skew,AE_table__kurtosis,AE_spindle__mean,AE_spindle__std,AE_spindle__rms,AE_spindle__max,AE_spindle__min,AE_spindle__var,AE_spindle__skew,AE_spindle__kurtosis,VB_lag1,VB_lag2,VB_diff,run_norm,material_enc,RUL_time,health
1,11,0.38,32.0,1.5,0.5,1,-0.154833984375,2.4613278233705658,2.4661930615455727,5.1953125,-5.673828125,6.058134654098088,-0.004970107367372953,-0.9284382024960243,7.9936322699652775,3.115895078318781,8.579449807914342,9.9951171875,1.376953125,9.708802139091201,-1.1877636779632854,-0.26778076198274103,0.7170203993055555,0.2714821474738301,0.7666947302657693,1.30126953125,0.05615234375,0.07370255639700243,-1.2499173200485767,0.5940659919101625,0.35663248697916666,0.043141805319869976,0.3592324402600676,1.18408203125,0.264892578125,0.0018612153662575617,1.3956985725904971,25.54199249458161,0.2637926567925347,0.08332879693873721,0.2766410204162089,0.521240234375,0.0732421875,0.0069436883992573,-0.6378601762290418,-0.294227230182214,0.38342597113715277,0.12845934604801135,0.40437269805162596,0.9564208984375,0.0799560546875,0.01650180358708273,-0.793162192497946,0.24842683191687653,0.29,0.28,0.09000000000000002,0.6470588235294118,0,16.0,1.0
1,12,0.4,35.0,1.5,0.5,1,-0.15418728298611112,2.6884676026148937,2.6928853983310383,5.2978515625,-5.517578125,7.227858050309875,0.005734562431247415,-0.9411899868409845,8.018026801215278,3.2074762533075964,8.635777770446541,9.9951171875,1.337890625,10.287903915532137,-1.2912903543048018,-0.01117247571804647,1.141506076388889,0.5060020298868478,1.2486289187274042,1.97998046875,0.04150390625,0.2560380542496104,-1.2418086876059684,0.29963722304758766,0.4461325412326389,0.0603776471859332,0.450199627528057,1.142578125,0.30029296875,0.0036454602797090273,-0.21733669437498934,2.1143715753588292,0.26397148980034724,0.0948901877634603,0.2805086365180216,0.540771484375,0.0274658203125,0.00900414773378475,-0.5582167559990341,-0.29887187063160114,0.3429695638020833,0.1156476525406599,0.3619426767220971,0.6390380859375,0.084228515625,0.013374379538165199,-0.8960177856462417,0.0074347311851763465,0.38,0.29,0.020000000000000018,0.7058823529411765,0,13.0,1.0
1,13,0.43,38.0,1.5,0.5,1,-0.15311686197916666,2.692015337419152,2.696366323466138,5.3955078125,-5.76171875,7.246946576899952,0.005942140521472163,-0.9473919738515613,8.116930338541666,3.104365701390339,8.69031901190669,9.9951171875,1.328125,9.637086407968733,-1.3440098238293017,0.16145728889126154,0.8833414713541666,0.3575537113598098,0.9529621249143736,1.4794921875,0.0537109375,0.12784465650717416,-1.3377981088776865,0.6326944072938363,0.3694211154513889,0.040004486660935944,0.37158083843808926,1.563720703125,0.28076171875,0.0016003589530050018,3.224731673250581,95.78609037886031,0.27716078016493056,0.091962655076843,0.2920192253780825,0.5352783203125,0.072021484375,0.008457129928782397,-0.6962275652456439,-0.11734447085214228,0.33874484592013887,0.1088773079961234,0.3558122241210121,0.660400390625,0.0830078125,0.011854268196482717,-0.8657496295031151,0.18013531296693674,0.4,0.38,0.02999999999999997,0.7647058823529411,0,10.0,1.0
1,14,0.45,41.0,1.5,0.5,1,-0.14756673177083332,2.777589131570969,2.781506304890696,5.4345703125,-5.712890625,7.7150013838211695,0.006008567815747984,-0.9347935814394468,8.155065104166667,3.0686833364337933,8.713317638678355,9.9951171875,1.3525390625,9.416817419306437,-1.3713891791142183,0.24678091689839032,1.0134209526909723,0.3965658136011382,1.0882492691797272,1.8115234375,0.08544921875,0.15726444451713267,-1.2899214733925826,0.6798945189611385,0.37719021267361114,0.04280895556397568,0.3796117269174418,1.007080078125,0.267333984375,0.0018326066764784445,-0.0923991910350787,4.998837999626055,0.29154310438368053,0.09743181065626481,0.30739280967750676,0.6024169921875,0.074462890625,0.009492957727758239,-0.7255332805518507,-0.15214951294224033,0.36498277452256944,0.12342367467963751,0.38528668439178865,0.6719970703125,0.084228515625,0.015233403471424992,-0.8560491174336983,-0.09630129083799499,0.43,0.4,0.020000000000000018,0.8235294117647058,0,7.0,1.0
1,15,0.5,44.0,1.5,0.5,1,-0.1563400607638889,2.9220876229627093,2.9262669548199995,5.771484375,-6.11328125,8.538596076271856,0.004581558399880016,-0.971242143249869,8.296011284722223,2.9645400987069217,8.80978440332564,9.9951171875,1.3671875,8.788497996841244,-1.4945890258246963,0.6407655849855614,0.6999039713541667,0.25374556223324807,0.7444812821491225,1.1083984375,0.068359375,0.06438681035306718,-1.4607538504253499,1.111537021517333,0.3849233669704861,0.05071944284320957,0.3882505123270556,1.258544921875,0.262451171875,0.002572461882325602,-0.003058105654956234,9.418293171114074,0.30763014051649307,0.09965767259772859,0.3233696879143024,0.56640625,0.0750732421875,0.009931651707596065,-0.8067442667055197,0.09797154910707606,0.39576863606770835,0.1299483415950894,0.41655658052443273,0.7708740234375,0.0830078125,0.016886571483314038,-0.8316509522947133,0.38069300464982536,0.45,0.43,0.04999999999999999,0.8823529411764706,0,4.0,1.0
1,16,0.47,46.0,1.5,0.5,1,-0.1669379340277778,2.8278008754214086,2.832724142032109,5.8740234375,-6.025390625,7.996457791034086,-0.005631380900548298,-0.9226145707981268,8.210130750868055,2.9786573707033646,8.733764748285514,9.9951171875,1.3818359375,8.87239973204548,-1.3804704613695262,0.30866367897756763,1.0114189995659721,0.40742061337281915,1.090394400611135,1.92626953125,0.07080078125,0.16599155620108416,-0.9930837809416542,0.30110080009614704,0.36447496202256946,0.04871857862659365,0.3677165999037153,1.37451171875,0.262451171875,0.0023734999033955878,2.011704282400953,38.460778004138895,0.2751662868923611,0.0889947098139049,0.28919983370844166,0.5401611328125,0.069580078125,0.007920058374861141,-0.758259846833773,-0.046222145203981935,0.44034891764322914,0.15983371726529924,0.4684591619814976,0.9161376953125,0.084228515625,0.025546817174843615,-0.5993488456748423,-0.1851213742447868,0.5,0.45,-0.030000000000000027,0.9411764705882353,0,2.0,1.0
1,17,0.44,48.0,1.5,0.5,1,-0.14747721354166668,2.8736607486341783,2.877442549687962,5.8154296875,-5.9765625,8.257926098240747,0.0025202948181944737,-0.9401599616579812,8.28,2.896141145742607,8.771888823740488,9.9951171875,1.396484375,8.3876335360633,-1.3956566599230127,0.3546568153680285,1.0126236979166667,0.3997151607843738,1.088659250336533,1.97509765625,0.078125,0.1597722097608778,-0.8438149547833054,0.07851440513415131,0.38114583333333335,0.05620706059000166,0.3852679326488635,1.417236328125,0.2587890625,0.003159233660168118,1.034727347638732,18.73420993782698,0.28216932508680553,0.09092946393642676,0.29645858974182093,0.5096435546875,0.0689697265625,0.008268167411765934,-0.7293071105595623,-0.21805028073869082,0.4191400146484375,0.14745205091754557,0.4443202214611472,0.843505859375,0.0860595703125,0.021742107319790455,-0.607313870758999,-0.2745376939600894,0.47,0.5,-0.02999999999999997,1.0,0,0.0,1.0
2,1,0.08,3.0,0.75,0.5,1,3.5280086424329924e+25,1.4589004685175583e+28,1.4589047343420792e+28,1.5876067210361666e+29,-1.5876059654575293e+29,1000000.0,0.2791214118651253,100.0,-9.446331786610128e+16,4.943011319502948e+18,4.943913856769407e+18,3.696437586108508e+19,-3.696429229820137e+19,1000000.0,-1.0113328117760794,52.86195993931613,1.0584077337533632e+26,1.3595071317811187e+28,1.3595483309014102e+28,1.5876188102943627e+29,-1.5876174880317475e+29,1000000.0,1.038332208021703,100.0,4.6468253994381075e+30,5.384272445355623e+32,5.384472960694027e+32,1.044564768186717e+34,-1.0445622923066385e+34,1000000.0,3.2285516778420624,100.0,-1.1560133349358495e+30,3.9545794893104245e+32,3.95459638572102e+32,1.0405231415464582e+34,-1.0405231415464582e+34,1000000.0,-2.0152362794665093,100.0,-4.699516158286029e+25,1.6412336696061947e+26,1.7071914009474546e+26,0.4510498046875,-6.201735590130352e+26,1000000.0,-3.2060055835840706,8.278471802116632,0.0,0.0,0.08,0.07142857142857142,0,69.0,0.26666666666666666
2,2,0.14,9.0,0.75,0.5,1,-0.17634440104166665,1.0774265653472348,1.0917624977506248,2.1240234375,-2.67578125,1.160848003715939,-0.008224658640812139,-1.016245419696819,4.044118923611111,1.3797807087389187,4.273019151901565,5.2685546875,1.3525390625,1.9037948042080728,-1.0200290090933324,-0.6463303326016687,0.7327194552951389,0.3478754362622716,0.8111073414306339,1.484375,0.048828125,0.12101731915466578,-0.7983797060704192,-0.5156059379170537,0.45936143663194445,0.10433457137343682,0.4710611767575871,0.6591796875,0.26611328125,0.010885702783678784,-0.47867966475939744,-1.1704889076111258,0.14212226019965277,0.06495830593668052,0.15626361814069578,0.3594970703125,0.0146484375,0.004219581510163384,-0.5924051637479654,-0.28964462833067905,0.21649210611979167,0.059260961958390874,0.2244564403718837,0.447998046875,0.0860595703125,0.0035118616122338507,-0.19175948118361108,-0.1912963333382276,0.08,0.0,0.06000000000000001,0.14285714285714285,0,63.0,0.46666666666666673
2,3,0.14,12.0,0.75,0.5,1,-0.17982476128472222,1.0871586156461126,1.1019304879821954,2.2900390625,-2.6416015625,1.1819138555735718,-0.01051862568015859,-1.0193092460109234,4.089541015625,1.3773562145134362,4.3152584928527675,5.3173828125,1.34765625,1.8971101416587828,-1.0270019381721234,-0.6419152624255644,0.7553133138020833,0.34344895055667185,0.8297321155922336,1.51123046875,0.06103515625,0.11795718163847924,-0.8807065300072471,-0.44100612254718774,0.45927910698784724,0.09277408920079017,0.4685555780722182,0.67138671875,0.272216796875,0.00860703162703617,-0.4516394456267994,-1.152728762921105,0.15471401638454862,0.03691230644903467,0.15905642154036354,0.33203125,0.0738525390625,0.0013625183673874463,0.22399822077106937,0.010224558046611598,0.21594618055555556,0.055404628132165325,0.22294040843910762,0.43701171875,0.0860595703125,0.0030696728184635255,-0.07564930200959064,0.09479158540487287,0.14,0.08,0.0,0.21428571428571427,0,60.0,0.46666666666666673
2,4,0.14,15.0,0.75,0.5,1,-0.17196180555555557,1.15868839653364,1.1713793846707499,2.4169921875,-2.6953125,1.3425588002616977,-0.00852023843291087,-0.998054123900959,4.342749565972222,1.5356079463651722,4.606252876003638,5.6640625,1.357421875,2.358091764939861,-1.0014550071773918,-0.6817024585321834,1.0291834852430555,0.46919455618301154,1.1310889345444133,2.05810546875,0.0732421875,0.22014353155177316,-0.983327874916736,-0.25428939365588255,0.38013251410590276,0.054777882098508215,0.384059037971602,0.7080078125,0.267333984375,0.003000616367198067,-0.21515425948688302,-0.6842850189217629,0.144810791015625,0.03343585790432581,0.1486207313545768,0.2972412109375,0.07080078125,0.0011179565937982664,0.06765739949876726,-0.14876685655943156,0.2074698215060764,0.05868617196886736,0.2156102817959354,0.438232421875,0.079345703125,0.0034440667803594728,-0.13976169777374858,-0.1674482607562573,0.14,0.14,0.0,0.2857142857142857,0,57.0,0.46666666666666673
2,5,0.15,22.0,0.75,0.5,1,-0.17194498697916666,1.2425245440116575,1.2543653060486977,2.63671875,-3.0029296875,1.543867242471377,-0.0029517339167205,-0.9817340273116639,4.627128363715277,1.6922220353640205,4.926858259709729,6.09375,1.30859375,2.863615416971548,-1.003079946054997,-0.6851591706230007,0.9865782335069444,0.44409590653877534,1.0819231881396107,1.8798828125,0.07080078125,0.1972211742044967,-0.8974136924270489,-0.23282098951641528,0.33560004340277777,0.05373863262381082,0.33987531503217944,1.392822265625,0.264892578125,0.0028878406362769045,10.0,100.0,0.08535630967881945,0.06606211077588507,0.10793471212798891,0.242919921875,0.0164794921875,0.0043642024801653105,0.13415138924497522,-1.6677205691921266,0.20311930338541667,0.05064429113780088,0.2093377549144618,0.389404296875,0.079345703125,0.002564844224850337,-0.5491141134243159,-0.04631517815455588,0.14,0.14,0.009999999999999981,0.35714285714285715,0,50.0,0.5
2,6,0.16499999999999998,24.0,0.75,0.5,1,-0.17216254340277778,1.2517756066372066,1.2635593024163367,2.5,-2.8857421875,1.5669421693719465,0.0024482258529069495,-0.9920449242524882,4.667266710069445,1.6964247953461522,4.966008017430871,6.123046875,1.318359375,2.8778570862652346,-1.0100366827436118,-0.6741191322055493,0.9164512803819445,0.38282622489478435,0.9931962886463569,1.69677734375,0.1416015625,0.146555918467192,-0.7744458943891653,-0.4674009863473474,0.3486207411024306,0.10921429447481854,0.36532750135247183,2.320556640625,0.267333984375,0.01192776211763238,10.0,100.0,0.16133680555555555,0.04168873771571104,0.16663587752702144,0.57373046875,0.07568359375,0.0017379508523293484,1.5159370110656611,10.362223199184317,0.17275146484375,0.07337023367032945,0.18768659993324016,0.367431640625,-0.003662109375,0.005383191188838747,-1.1293449370759923,0.5051969385008341,0.15,0.14,0.014999999999999986,0.42857142857142855,0,48.0,0.5499999999999999
2,7,0.18,27.0,0.75,0.5,1,-0.16674045138888888,1.33012796265049,1.3405382408398925,2.70263671875,-3.03955078125,1.7692403970247432,0.0037378436888379457,-1.0192872417416745,4.985134006076389,1.8026032898579176,5.301031944739233,6.4990234375,1.3427734375,3.2493786206065876,-1.0410615337561917,-0.5862291962628667,0.7194590928819444,0.304246564476695,0.7811449022597422,1.318359375,0.07568359375,0.09256597199587173,-0.9566836981019522,-0.1790254401728193,0.32281087239583334,0.11090208512128859,0.34132994568482933,2.498779296875,0.260009765625,0.012299272484249538,10.0,100.0,0.16193162706163194,0.0362875143473927,0.16594768916842345,0.2740478515625,0.078125,0.0013167836975122309,-0.27301221774444856,-0.5346226917090715,0.19299472384982638,0.040295131852121815,0.19715643810144934,0.3350830078125,0.087890625,0.0016236976509798823,-0.43823677632486907,-0.08628345129482362,0.16499999999999998,0.15,0.015000000000000013,0.5,0,45.0,0.6
2,8,0.22,33.0,0.75,0.5,1,-0.16713948567708334,1.4386219151987851,1.4482985267418524,2.91015625,-3.1689453125,2.0696330148902202,-0.001229753714127716,-0.9979143084924336,5.3473122829861115,1.9419804788379316,5.689027758058642,6.9970703125,1.328125,3.7712881801876024,-1.0345517561982354,-0.5419597960519615,0.8538145616319445,0.3709523719526386,0.9309161981145446,1.64794921875,0.07568359375,0.1376056622572887,-0.6880063164402778,-0.4533584107155839,0.3290787760416667,0.1579248775555175,0.36501110639541723,2.498779296875,0.2587890625,0.024940266950925195,9.631181318803566,100.0,0.17106180826822917,0.03986273719920563,0.17564503996700087,0.3033447265625,0.079345703125,0.0015890378170129325,-0.3242865298015972,-0.46030891686937636,0.21616780598958332,0.0506245371060866,0.2220165851992947,0.423583984375,0.0885009765625,0.002562843757205539,-0.4551659749360817,-0.09507994691181088,0.18,0.16499999999999998,0.04000000000000001,0.5714285714285714,0,39.0,0.7333333333333334
2,9,0.26,39.0,0.75,0.5,1,-0.16352349175347222,1.6030901932391528,1.6114087315187269,3.29833984375,-3.64013671875,2.5698981676595443,2.068570189097203e-05,-0.9984492508529552,5.961409505208334,2.200690573080385,6.354639430151261,7.79296875,1.3427734375,4.843038998444874,-1.017487566838988,-0.5318891255716061,0.8194854058159722,0.33510930100446923,0.8853556200561855,1.95068359375,0.08056640625,0.11229824361970397,-0.6560083887320097,-0.06628820043994699,0.30199503580729165,0.09279172260808466,0.3159292728393859,2.489013671875,0.247802734375,0.008610303784575729,10.0,100.0,0.17760701497395834,0.04179267571251041,0.18245788421214065,0.341796875,0.0750732421875,0.0017466277432110575,-0.40467772925971907,-0.3283864788664115,0.2697915310329861,0.0775897850417849,0.28072699364320686,0.540771484375,0.0872802734375,0.006020174742830389,-0.4005536197068192,-0.08511524415802674,0.22,0.18,0.04000000000000001,0.6428571428571429,0,33.0,0.8666666666666667
2,10,0.31,45.0,0.75,0.5,1,-0.16091200086805554,1.7032291497901368,1.7108133179041465,3.49365234375,-4.0625,2.9009895366948326,8.373320310033601e-05,-0.9388807106483799,6.2446489800347225,2.6755607571049977,6.793693122949326,8.4814453125,1.357421875,7.15862536496027,-1.0429557194943768,-0.6205515698215431,0.7520345052083334,0.37013597532982084,0.8381864573335103,1.767578125,0.087890625,0.13700064023335776,-0.7137664251460482,-0.6023748015379344,0.33510606553819444,0.041854460608899934,0.3377097437643022,2.03125,0.269775390625,0.0017517958728619563,10.0,100.0,0.19243855794270834,0.0563520623079786,0.2005197085311851,0.3564453125,0.0714111328125,0.003175554926362303,-0.495715052148929,-0.63885185313752,0.28283528645833333,0.10205021038960461,0.3006826312019536,0.560302734375,0.078125,0.010414245440562565,-0.48681403693135955,-0.5535154612067941,0.26,0.22,0.04999999999999999,0.7142857142857143,0,27.0,1.0
